row_label_raw,row_label_full,col_0,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn_1,Chi phí trả trước dài hạn_2,Chi phí trả trước dài hạn_3,Chi phí trả trước dài hạn_4,numeric__Chi phí trả trước dài hạn,numeric__Chi phí trả trước dài hạn_1,numeric__Chi phí trả trước dài hạn_2,numeric__Chi phí trả trước dài hạn_3,numeric__Chi phí trả trước dài hạn_4
,,,Chi phí bảo dưỡng tàu bay VND,Chi phí hoàn trả tài sản thuê VND,Chi phí kiểm tra và sửa chữa lớn VND,"Phụ tùng xoay vòng, công cụ và dụng cụ VND",Tổng VND,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,5.720.653.521.463,565.982.665.674,108.437.500.275,85.964.515.548,6.481.038.202.960,5720653521463.0,565982665674.0,108437500275.0,85964515548.0,6481038202960.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.553.054.020.496,97.899.464.620,109.243.411.064,94.770.289.065,1.854.967.185.245,1553054020496.0,97899464620.0,109243411064.0,94770289065.0,1854967185245.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(1.133.066.562.856),(64.554.968.724),(114.524.795.783),(65.880.416.297),(1.378.026.743.660),-1133066562856.0,-64554968724.0,-114524795783.0,-65880416297.0,-1378026743660.0
Xóa số,Xóa số,Xóa số,(357.811.918.112),(9.091.959.232),-,-,(366.903.877.344),-357811918112.0,-9091959232.0,,,-366903877344.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,5.782.829.060.991,590.235.202.338,103.156.115.556,114.854.388.316,6.591.074.767.201,5782829060991.0,590235202338.0,103156115556.0,114854388316.0,6591074767201.0
