row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 VND,2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,27,41.252.356.172.059,33.866.663.626.058,1.0,27.0,41252356172059.0,33866663626058.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,28,36.690.522.532.276,29.081.230.936.008,11.0,28.0,36690522532276.0,29081230936008.0
Lợi nhuận gộp từ bán hàng và cung cấp dịch vụ (20 = 01 - 11),Lợi nhuận gộp từ bán hàng và cung cấp dịch vụ (20 = 01 - 11),Lợi nhuận gộp từ bán hàng và cung cấp dịch vụ (20 = 01 - 11),20,,4.561.833.639.783,4.785.432.690.050,20.0,,4561833639783.0,4785432690050.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,29,1.625.451.448.981,317.974.861.113,21.0,29.0,1625451448981.0,317974861113.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,30,1.024.010.617.800,917.353.597.510,22.0,30.0,1024010617800.0,917353597510.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,351.417.652.590,257.505.446.656,23.0,,351417652590.0,257505446656.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,31,1.164.676.266.939,868.275.625.696,25.0,31.0,1164676266939.0,868275625696.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,32,422.057.125.583,278.263.940.261,26.0,32.0,422057125583.0,278263940261.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,3.576.541.078.442,3.039.514.387.696,30.0,,3576541078442.0,3039514387696.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,33,292.304.818.107,5.872.706.313,31.0,33.0,292304818107.0,5872706313.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,342.823.079,107.090.542,32.0,,342823079.0,107090542.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,291.961.995.028,5.765.615.771,40.0,,291961995028.0,5765615771.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,3.868.503.073.470,3.045.280.003.467,50.0,,3868503073470.0,3045280003467.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,35,740.203.164.819,253.461.727.751,51.0,35.0,740203164819.0,253461727751.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,35,19.657.013.840,227.241.605.086,52.0,35.0,19657013840.0,227241605086.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,3.108.642.894.811,2.564.576.670.630,60.0,,3108642894811.0,2564576670630.0
