row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023(Trình bày lại),Năm 2023(Theo báo cáo trước đây),numeric__Năm 2024,numeric__Năm 2023(Trình bày lại),numeric__Năm 2023(Theo báo cáo trước đây)
Lợi nhuận thuần thuộc về cổ đông phổ thông (triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông (triệu đồng),Lợi nhuận thuần thuộc về cổ đông phổ thông (triệu đồng),22.633.757,20.676.788,20.676.788,22633757.0,20676788.0,20676788.0
Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi (*),Điều chỉnh giảm do trích quỹ khen thưởng phúc lợi (*),-,(1.663.858),-,,-1663858.0,
Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu,Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu,Lợi nhuận thuần để tính lãi cơ bản trên cổ phiếu,22.633.757,19.012.930,20.676.788,22633757.0,19012930.0,20676788.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm (**),Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm (**),Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm (**),6.077.883.807,6.010.032.659,5.214.084.052,6077883807.0,6010032659.0,5214084052.0
Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),3.724,3.164,3.966,3724.0,3164.0,3966.0
