row_label_raw,row_label_full,col_0,Tài chính ngân hàng triệu đồng,Chứng khoán – Quản lý quỹ triệu đồng,Bảo hiểm triệu đồng,Khai thác nợ - Quản lý tài sản triệu đồng,Loại trừ triệu đồng,Tổng cộng triệu đồng,numeric__Tài chính ngân hàng triệu đồng,numeric__Chứng khoán – Quản lý quỹ triệu đồng,numeric__Bảo hiểm triệu đồng,numeric__Khai thác nợ - Quản lý tài sản triệu đồng,numeric__Loại trừ triệu đồng,numeric__Tổng cộng triệu đồng
III. Tài sản,III. Tài sản,III. Tài sản,931.026.034,15.886.784,19.625.338,1.763.140,(23.347.656),944.953.640,931026034.0,15886784.0,19625338.0,1763140.0,-23347656.0,944953640.0
1. Tiền mặt,1. Tiền mặt,1. Tiền mặt,3.674.289,336,439,330,-,3.675.394,3674289.0,336.0,439.0,330.0,,3675394.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,4.177.476,214.079,413.874,48.757,-,4.854.186,4177476.0,214079.0,413874.0,48757.0,,4854186.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,923.174.269,15.672.369,19.211.025,1.714.053,(23.347.656),936.424.060,923174269.0,15672369.0,19211025.0,1714053.0,-23347656.0,936424060.0
IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,837.492.036,10.300.789,15.658.457,720.036,(15.928.837),848.242.481,837492036.0,10300789.0,15658457.0,720036.0,-15928837.0,848242481.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,815.863.548,10.047.508,1.400,-,(15.906.517),810.005.939,815863548.0,10047508.0,1400.0,,-15906517.0,810005939.0
2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,1.082.071,13.953,125.264,55.382,-,1.276.670,1082071.0,13953.0,125264.0,55382.0,,1276670.0
3. Nợ phải trả khác,3. Nợ phải trả khác,3. Nợ phải trả khác,20.546.417,239.328,15.531.793,664.654,(22.320),36.959.872,20546417.0,239328.0,15531793.0,664654.0,-22320.0,36959872.0
