row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,31/12/2023,31/12/2023_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2023,numeric__31/12/2023_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",8.724.854,"1,12",6.234.490,"1,02",8724854.0,1.12,6234490.0,1.02
Khai khoáng,Khai khoáng,Khai khoáng,3.975.824,"0,51",3.178.276,"0,52",3975824.0,0.51,3178276.0,0.52
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",124.040.940,"15,97",98.521.149,"16,12",124040940.0,15.97,98521149.0,16.12
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",46.125.259,"5,94",41.237.247,"6,75",46125259.0,5.94,41237247.0,6.75
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",1.267.073,"0,16",1.075.745,"0,18",1267073.0,0.16,1075745.0,0.18
Xây dựng,Xây dựng,Xây dựng,31.917.958,"4,11",28.700.450,"4,70",31917958.0,4.11,28700450.0,4.7
"Bán buôn, bàn lẻ, sửa chữa ô tô, xe máy","Bán buôn, bàn lẻ, sửa chữa ô tô, xe máy","Bán buôn, bàn lẻ, sửa chữa ô tô, xe máy",222.846.289,"28,69",165.406.488,"27,07",222846289.0,28.69,165406488.0,27.07
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,25.762.468,"3,32",16.132.904,"2,64",25762468.0,3.32,16132904.0,2.64
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",16.057.822,"2,07",11.570.229,"1,89",16057822.0,2.07,11570229.0,1.89
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,7.100.447,"0,91",3.309.515,"0,54",7100447.0,0.91,3309515.0,0.54
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",7.697.847,"0,99",1.499.841,"0,25",7697847.0,0.99,1499841.0,0.25
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,64.141.215,"8,26",43.268.446,"7,09",64141215.0,8.26,43268446.0,7.09
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",668.318,"0,09",575.417,"0,09",668318.0,0.09,575417.0,0.09
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,1.905.606,"0,25",924.125,"0,15",1905606.0,0.25,924125.0,0.15
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,1.791.148,"0,23",1.307.008,"0,21",1791148.0,0.23,1307008.0,0.21
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,5.535.906,"0,71",4.607.913,"0,75",5535906.0,0.71,4607913.0,0.75
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",2.395.960,"0,31",2.659.628,"0,44",2395960.0,0.31,2659628.0,0.44
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,533.019,"0,07",242.700,"0,04",533019.0,0.07,242700.0,0.04
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,186.581.816,"24,01",168.012.507,"27,49",186581816.0,24.01,168012507.0,27.49
Dư nợ tại tại chi nhánh và ngân hàng con nước Ngoài,Dư nợ tại tại chi nhánh và ngân hàng con nước Ngoài,Dư nợ tại tại chi nhánh và ngân hàng con nước Ngoài,7.294.348,"0,95",3.366.269,"0,55",7294348.0,0.95,3366269.0,0.55
Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng giao dịch đầu tư chứng khoán,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng giao dịch đầu tư chứng khoán,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng giao dịch đầu tư chứng khoán,10.293.729,"1,33",9.218.483,"1,51",10293729.0,1.33,9218483.0,1.51
,,,776.657.846,"100,00",611.048.830,"100,00",776657846.0,100.0,611048830.0,100.0
