row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,31/12/2023,31/12/2023_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2023,numeric__31/12/2023_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,30.754.076,"3,96",23.475.539,"3,84",30754076.0,3.96,23475539.0,3.84
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,10.458.752,"1,35",6.704.263,"1,10",10458752.0,1.35,6704263.0,1.1
Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,2.731.618,"0,35",1.484.514,"0,24",2731618.0,0.35,1484514.0,0.24
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,130.491.477,"16,80",96.980.688,"15,87",130491477.0,16.8,96980688.0,15.87
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,3.480.485,"0,45",4.285.698,"0,70",3480485.0,0.45,4285698.0,0.7
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,228.839.706,"29,46",173.608.837,"28,41",228839706.0,29.46,173608837.0,28.41
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,18.816.306,"2,42",15.429.823,"2,53",18816306.0,2.42,15429823.0,2.53
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,174.314,"0,02",113.370,"0,02",174314.0,0.02,113370.0,0.02
"Hộ kinh doanh, cả nhân","Hộ kinh doanh, cả nhân","Hộ kinh doanh, cả nhân",331.346.264,"42,66",275.696.767,"45,12",331346264.0,42.66,275696767.0,45.12
"Dịch vụ hành chính sự nghiệp, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, đoàn thể và hiệp hội",170.815,"0,02",98.067,"0,02",170815.0,0.02,98067.0,0.02
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,1.805.956,"0,23",586.512,"0,10",1805956.0,0.23,586512.0,0.1
Dư nợ tại tại chi nhánh và ngân hàng con nước ngoài,Dư nợ tại tại chi nhánh và ngân hàng con nước ngoài,Dư nợ tại tại chi nhánh và ngân hàng con nước ngoài,7.294.348,"0,95",3.366.269,"0,54",7294348.0,0.95,3366269.0,0.54
Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Các khoản cho vay giao dịch ký quỹ và ứng trước cho khách hàng,10.293.729,"1,33",9.218.483,"1,51",10293729.0,1.33,9218483.0,1.51
,,,776.657.846,"100,00",611.048.830,"100,00",776657846.0,100.0,611048830.0,100.0
