row_label_raw,row_label_full,col_0,Năm đáo hạn,31/12/2025 VND,1/1/2025 VND,numeric__Năm đáo hạn,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,,,
▪ Công ty TNHH MEATDeli Sài Gòn,Công ty con sở hữu gián tiếp > ▪ Công ty TNHH MEATDeli Sài Gòn,▪ Công ty TNHH MEATDeli Sài Gòn,2027,177.000.000.000,150.000.000.000,2027.0,177000000000.0,150000000000.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,,
▪ Công ty TNHH Zenith Investment,Bên liên quan khác > ▪ Công ty TNHH Zenith Investment,▪ Công ty TNHH Zenith Investment,2027,1.835.000.000.000,1.921.000.000.000,2027.0,1835000000000.0,1921000000000.0
,,,,2.012.000.000.000,2.071.000.000.000,,2012000000000.0,2071000000000.0
