row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2025 VND,2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2025 VND,numeric__2024 VND
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,01,20,185.361.508.038,161.828.085.340,1.0,20.0,185361508038.0,161828085340.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,11,,176.534.769.559,154.121.986.039,11.0,,176534769559.0,154121986039.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,8.826.738.479,7.706.099.301,20.0,,8826738479.0,7706099301.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,21,544.911.721.231,522.472.903.218,21.0,21.0,544911721231.0,522472903218.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,22,338.737.876.302,555.413.198.132,22.0,22.0,338737876302.0,555413198132.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,171.465.408.617,177.986.160.410,23.0,,171465408617.0,177986160410.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,,7.652.005.532,4.339.532.509,26.0,,7652005532.0,4339532509.0
Lợi nhuận/(lỗ) thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},Lợi nhuận/(lỗ) thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},Lợi nhuận/(lỗ) thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},30,,207.348.577.876,(29.573.728.122),30.0,,207348577876.0,-29573728122.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,-,2.078.926,32.0,,,2078926.0
Kết quả từ các hoạt động khác (40 = - 32),Kết quả từ các hoạt động khác (40 = - 32),Kết quả từ các hoạt động khác (40 = - 32),40,,-,(2.078.926),40.0,,,-2078926.0
Lợi nhuận/(lỗ) kế toán trước thuế (50 = 30 + 40),Lợi nhuận/(lỗ) kế toán trước thuế (50 = 30 + 40),Lợi nhuận/(lỗ) kế toán trước thuế (50 = 30 + 40),50,,207.348.577.876,(29.575.807.048),50.0,,207348577876.0,-29575807048.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,23,-,-,51.0,23.0,,
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,23,-,-,52.0,23.0,,
Lợi nhuận/(lỗ) sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận/(lỗ) sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận/(lỗ) sau thuế TNDN (60 = 50 - 51 - 52),60,,207.348.577.876,(29.575.807.048),60.0,,207348577876.0,-29575807048.0
