row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.298.811.604,132.081.027.092,(1.096.910.032),132.282.928.664,1298811604.0,132081027092.0,-1096910032.0,132282928664.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,888.112.470,58.867.577.729,(8.441.673.408),51.314.016.791,888112470.0,58867577729.0,-8441673408.0,51314016791.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,38.716.789,7.488.344.147,(5.681.604.220),1.845.456.716,38716789.0,7488344147.0,-5681604220.0,1845456716.0
Thuế khác,Thuế khác,Thuế khác,-,11.811.154,(11.500.000),311.154,,11811154.0,-11500000.0,311154.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.225.640.863,198.448.760.122,(15.231.687.660),185.442.713.325,2225640863.0,198448760122.0,-15231687660.0,185442713325.0
