row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,20.565.753.465,329.287.054,20565753465.0,329287054.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,16.799.990.951,329.287.054,16799990951.0,329287054.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,3.365.710.539,-,3365710539.0,
Chi phí khác,Chi phí khác,Chi phí khác,400.051.975,-,400051975.0,
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,17.154.957.142,996.455.935,17154957142.0,996455935.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,10.945.779.704,597.224.618,10945779704.0,597224618.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,4.516.230.559,115.665.000,4516230559.0,115665000.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,278.470.453,143.701.250,278470453.0,143701250.0
Chi phí khác,Chi phí khác,Chi phí khác,1.414.476.426,139.865.067,1414476426.0,139865067.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,37.720.710.607,1.325.742.989,37720710607.0,1325742989.0
