row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn khác (tiếp theo),Phải thu ngắn hạn khác (tiếp theo),Phải thu ngắn hạn khác (tiếp theo),Phải thu ngắn hạn khác (tiếp theo),Phải thu ngắn hạn khác (tiếp theo),Phải thu ngắn hạn khác (tiếp theo),Phải thu ngắn hạn khác (tiếp theo),,,,
DXG,Phải thu ngắn hạn khác (tiếp theo) > DXG,DXG,Công ty mẹ,Thu tiền hộ dự án,2.442.444.030,2.608.841.696,,,2442444030.0,2608841696.0
Đất Xanh Đông Nam Bộ,Phải thu ngắn hạn khác (tiếp theo) > Đất Xanh Đông Nam Bộ,Đất Xanh Đông Nam Bộ,Công ty con,Cổ tức Tạm ứng góp vốn,1.071.000.000,- 33.915.000.000,,,1071000000.0,-33915000000.0
Công Nghệ BĐS,Phải thu ngắn hạn khác (tiếp theo) > Công Nghệ BĐS,Công Nghệ BĐS,Công ty con,Lãi vay,369.027.777,-,,,369027777.0,
Công ty Cổ phần Công nghệ thông tin Bất động sản Việt Nam,Phải thu ngắn hạn khác (tiếp theo) > Công ty Cổ phần Công nghệ thông tin Bất động sản Việt Nam,Công ty Cổ phần Công nghệ thông tin Bất động sản Việt Nam,Công ty con,Lãi vay,10.109.589,-,,,10109589.0,
Ông Trần Công Luận,Phải thu ngắn hạn khác (tiếp theo) > Ông Trần Công Luận,Ông Trần Công Luận,Cổ đông,Tạm ứng,-,1.319.000.000,,,,1319000000.0
,,,,,216.860.410.996,343.112.746.450,,,216860410996.0,343112746450.0
