row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,172.563.702,189.692.497,(17.128.795),-,172563702.0,189692497.0,-17128795.0,
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,42.600.000,12.800.000,29.800.000,4.800.000,42600000.0,12800000.0,29800000.0,4800000.0
Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),7.582.736,7.582.736,-,(24.396.618),7582736.0,7582736.0,,-24396618.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,222.746.438,210.075.233,,,222746438.0,210075233.0,,
Thu nhập (chi phí) thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,12.671.205,(19.596.618),,,12671205.0,-19596618.0
