row_label_raw,row_label_full,col_0,2025Triệu đồng,2024Triệu đồng,numeric__2025Triệu đồng,numeric__2024Triệu đồng
Chủ tịch HQĐT,Chủ tịch HQĐT,Chủ tịch HQĐT,7.000,6.000,7000.0,6000.0
Phó Chủ tịch thường trực HQĐT,Phó Chủ tịch thường trực HQĐT,Phó Chủ tịch thường trực HQĐT,6.300,5.400,6300.0,5400.0
2 Phó Chủ tịch HQĐT,2 Phó Chủ tịch HQĐT,2 Phó Chủ tịch HQĐT,9.002,7.161,9002.0,7161.0
Ông Fergus Macdonald Clark - Thành viên HQĐT độc lập,Ông Fergus Macdonald Clark - Thành viên HQĐT độc lập,Ông Fergus Macdonald Clark - Thành viên HQĐT độc lập,1.885,1.404,1885.0,1404.0
Ông Matthew Sander Hosford - Thành viên HQĐT độc lập(bổ nhiệm ngày 25/04/2025),Ông Matthew Sander Hosford - Thành viên HQĐT độc lập(bổ nhiệm ngày 25/04/2025),Ông Matthew Sander Hosford - Thành viên HQĐT độc lập(bổ nhiệm ngày 25/04/2025),1.050,-,1050.0,
Ông Mathew Nevil Welch - Thành viên HQĐT,Ông Mathew Nevil Welch - Thành viên HQĐT,Ông Mathew Nevil Welch - Thành viên HQĐT,1.752,1.200,1752.0,1200.0
Bà Trần Thị Thanh Thủy - Thành viên HQĐT(bổ nhiệm ngày 17/04/2024),Bà Trần Thị Thanh Thủy - Thành viên HQĐT(bổ nhiệm ngày 17/04/2024),Bà Trần Thị Thanh Thủy - Thành viên HQĐT(bổ nhiệm ngày 17/04/2024),2.414,953,2414.0,953.0
Bà Ngô Thị Nhài - Thành viên HQĐT(từ nhiệm ngày 16/04/2024),Bà Ngô Thị Nhài - Thành viên HQĐT(từ nhiệm ngày 16/04/2024),Bà Ngô Thị Nhài - Thành viên HQĐT(từ nhiệm ngày 16/04/2024),-,401,,401.0
,,,29.403,22.519,29403.0,22519.0
