row_label_raw,row_label_full,Tên,31.12.2025,31.12.2025_1,31.12.2024,31.12.2024_1,numeric__31.12.2025,numeric__31.12.2025_1,numeric__31.12.2024,numeric__31.12.2024_1
Tên,Tên,Tên,Giá gốcTriệu đồng,Tỷ lệsở hữu,Giá gốcTriệu đồng,Tỷ lệsở hữu,,,,
Công ty TNHH Một thành viên Quản lý nợ và Khai thác tài sản SeABank,Tên > Công ty TNHH Một thành viên Quản lý nợ và Khai thác tài sản SeABank,Công ty TNHH Một thành viên Quản lý nợ và Khai thác tài sản SeABank,1.000.000,100%,1.000.000,100%,1000000.0,1.0,1000000.0,1.0
Công ty Tài chính TNHH MTV Bưu Điện,Tên > Công ty Tài chính TNHH MTV Bưu Điện,Công ty Tài chính TNHH MTV Bưu Điện,-,-,1.760.000,100%,,,1760000.0,1.0
,,,1.000.000,,2.760.000,,1000000.0,,2760000.0,
