row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,63.873,4.270,68.143,63873.0,4270.0,68143.0
Trích lập/(hoàn nhập) trong năm (Thuyết minh 25),Trích lập/(hoàn nhập) trong năm (Thuyết minh 25),Trích lập/(hoàn nhập) trong năm (Thuyết minh 25),255.491,(4.270),251.221,255491.0,-4270.0,251221.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,319.364,-,319.364,319364.0,,319364.0
(Hoàn nhập)/trích lập trong năm (Thuyết minh 25),(Hoàn nhập)/trích lập trong năm (Thuyết minh 25),(Hoàn nhập)/trích lập trong năm (Thuyết minh 25),(300.000),63.129,(236.871),-300000.0,63129.0,-236871.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,19.364,63.129,82.493,19364.0,63129.0,82493.0
