row_label_raw,row_label_full,col_0,31.12.2025%,31.12.2024%,numeric__31.12.2025%,numeric__31.12.2024%
Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"3,20 - 9,20","2,77 - 8,20",,
- Trung hạn,- Trung hạn,- Trung hạn,"3,26 - 11,05","2,96 - 9,10",,
- Dải hạn,- Dải hạn,- Dải hạn,"3,26 - 14,65","3,16 - 13,50",,
Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"4,00 - 5,91","3,30 - 4,50",,
- Trung hạn,- Trung hạn,- Trung hạn,"4,84 - 7,30","7,10 - 7,63",,
- Dải hạn,- Trung hạn > - Dải hạn,- Dải hạn,"6,18","5,73",6.18,5.73
