row_label_raw,row_label_full,col_0,Tại ngày 31.12.2025,Tại ngày 31.12.2025_1,Tại ngày 31.12.2024,Tại ngày 31.12.2024_1,numeric__Tại ngày 31.12.2025,numeric__Tại ngày 31.12.2025_1,numeric__Tại ngày 31.12.2024,numeric__Tại ngày 31.12.2024_1
,,,Cổ phiếu phổ thôngTriệu đồng,%,Cổ phiếu phổ thôngTriệu đồng,%,,,,
Vốn góp của cổ đông,Vốn góp của cổ đông,Vốn góp của cổ đông,28.450.000,"100,00",28.350.000,"100,00",28450000.0,100.0,28350000.0,100.0
