row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,1.484.176,1.304.725,2.788.901,1484176.0,1304725.0,2788901.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,1.301.131,213.825,1.514.956,1301131.0,213825.0,1514956.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(1.526.486),-,(1.526.486),-1526486.0,,-1526486.0
Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,1.258.821,1.518.550,2.777.371,1258821.0,1518550.0,2777371.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,2.353.516,231.606,2.585.122,2353516.0,231606.0,2585122.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(2.095.803),-,(2.095.803),-2095803.0,,-2095803.0
Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,1.516.534,1.750.156,3.266.690,1516534.0,1750156.0,3266690.0
