row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2025Triệu đồng,31.12.2024Triệu đồng,,
Trích lập dự phòng chung,Trích lập dự phòng chung,Trích lập dự phòng chung,231.606,213.825,231606.0,213825.0
Trích lập dự phòng cụ thể,Trích lập dự phòng cụ thể,Trích lập dự phòng cụ thể,2.353.516,1.301.131,2353516.0,1301131.0
,,,2.585.122,1.514.956,2585122.0,1514956.0
