row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Chung cư IJC Aroma,Chung cư IJC Aroma,Chung cư IJC Aroma,111.620.798.771,111.620.798.771,111.244.424.761,111.244.424.761,111620798771.0,111620798771.0,111244424761.0,111244424761.0
Dự án F13 khu phố Phú An,Dự án F13 khu phố Phú An,Dự án F13 khu phố Phú An,38.743.532.081,38.743.532.081,38.743.532.081,38.743.532.081,38743532081.0,38743532081.0,38743532081.0,38743532081.0
Dự án Trung tâm thương mại The Green River,Dự án Trung tâm thương mại The Green River,Dự án Trung tâm thương mại The Green River,1.459.442.363,1.459.442.363,1.459.442.363,1.459.442.363,1459442363.0,1459442363.0,1459442363.0,1459442363.0
Cộng,Cộng,Cộng,151.823.773.215,151.823.773.215,151.447.399.205,151.447.399.205,151823773215.0,151823773215.0,151447399205.0,151447399205.0
