row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu các bên liên quan,Phải thu các bên liên quan,Phải thu các bên liên quan,181.695.088.091,1.634.520.514.532,181695088091.0,1634520514532.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,78.844.309.873,1.509.481.664.267,78844309873.0,1509481664267.0
Công ty Cổ phần Phát triển đô thị,Công ty Cổ phần Phát triển đô thị,Công ty Cổ phần Phát triển đô thị,79.172.628.000,109.172.628.000,79172628000.0,109172628000.0
Công ty TNHH MTV Khách sạn Becamex,Công ty TNHH MTV Khách sạn Becamex,Công ty TNHH MTV Khách sạn Becamex,432.500.000,412.500.000,432500000.0,412500000.0
Công ty TNHH MTV Thương mại Becamex,Công ty TNHH MTV Thương mại Becamex,Công ty TNHH MTV Thương mại Becamex,1.172.494.154,1.449.816.059,1172494154.0,1449816059.0
Công ty TNHH Becamex Tokyu,Công ty TNHH Becamex Tokyu,Công ty TNHH Becamex Tokyu,17.510.535.023,14.003.906.206,17510535023.0,14003906206.0
Công ty Cổ phần Xây dựng và Giao thông Bình Dương,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,397.959.960,-,397959960.0,
Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,4.164.661.081,-,4164661081.0,
Phải thu các khách hàng khác,Phải thu các khách hàng khác,Phải thu các khách hàng khác,439.355.800.907,689.399.210.893,439355800907.0,689399210893.0
Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,264.375.000,11.040.337.991,264375000.0,11040337991.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,439.091.425.907,678.358.872.902,439091425907.0,678358872902.0
Cộng,Cộng,Cộng,621.050.888.998,2.323.919.725.425,621050888998.0,2323919725425.0
