row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,536.917.976.450,534.566.037.283,536917976450.0,534566037283.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,530.421.736.225,529.301.953.051,530421736225.0,529301953051.0
- Cổ tức phải trả,- Cổ tức phải trả,- Cổ tức phải trả,482.984.022.302,482.984.022.302,482984022302.0,482984022302.0
- Phải trả tiền thu hộ căn hộ New Horizon,- Phải trả tiền thu hộ căn hộ New Horizon,- Phải trả tiền thu hộ căn hộ New Horizon,1.265.054.160,1.265.054.160,1265054160.0,1265054160.0
- Phải trả tiền thu hộ căn hộ Sunrise,- Phải trả tiền thu hộ căn hộ Sunrise,- Phải trả tiền thu hộ căn hộ Sunrise,43.523.992.847,42.404.209.673,43523992847.0,42404209673.0
- Phải trả tiền thu hộ thuê văn phòng Becamex Tower,- Phải trả tiền thu hộ thuê văn phòng Becamex Tower,- Phải trả tiền thu hộ thuê văn phòng Becamex Tower,2.648.666.916,2.648.666.916,2648666916.0,2648666916.0
Công ty Cổ phần Bê tông Becamex - Tiền bảo hành công trình,Công ty Cổ phần Bê tông Becamex - Tiền bảo hành công trình,Công ty Cổ phần Bê tông Becamex - Tiền bảo hành công trình,6.496.240.225,5.264.084.232,6496240225.0,5264084232.0
Phải trả các tổ chức và cả nhân khác,Phải trả các tổ chức và cả nhân khác,Phải trả các tổ chức và cả nhân khác,56.114.825.114,39.492.890.557,56114825114.0,39492890557.0
"Bảo hiểm xã hội, kinh phí công đoàn","Bảo hiểm xã hội, kinh phí công đoàn","Bảo hiểm xã hội, kinh phí công đoàn",655.305.993,692.200.625,655305993.0,692200625.0
Tiền bảo hành còn phải trả nhà cung cấp,Tiền bảo hành còn phải trả nhà cung cấp,Tiền bảo hành còn phải trả nhà cung cấp,3.586.801.058,1.357.794.467,3586801058.0,1357794467.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",22.535.000.977,25.696.592.012,22535000977.0,25696592012.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",620.294.900,694.411.300,620294900.0,694411300.0
Tiền bảo dưỡng chung cư IJC Aroma,Tiền bảo dưỡng chung cư IJC Aroma,Tiền bảo dưỡng chung cư IJC Aroma,8.114.389.573,8.034.121.864,8114389573.0,8034121864.0
Tiền bảo dưỡng chung cư New Horizon,Tiền bảo dưỡng chung cư New Horizon,Tiền bảo dưỡng chung cư New Horizon,-,529.110.191,,529110191.0
Phải trả doanh thu cho gian hàng tại Trung tâm thương mại Becamex,Phải trả doanh thu cho gian hàng tại Trung tâm thương mại Becamex,Phải trả doanh thu cho gian hàng tại Trung tâm thương mại Becamex,160.115.907,160.115.907,160115907.0,160115907.0
Thủ lao Hội đồng quản trị,Thủ lao Hội đồng quản trị,Thủ lao Hội đồng quản trị,859.000.000,600.000.000,859000000.0,600000000.0
Phải trả tiền thu hộ,Phải trả tiền thu hộ,Phải trả tiền thu hộ,15.048.750.000,-,15048750000.0,
Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,4.521.166.706,1.728.544.191,4521166706.0,1728544191.0
Cộng,Cộng,Cộng,593.018.801.564,574.058.927.840,593018801564.0,574058927840.0
