row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,11.277.560.540,(11.277.560.540),-,,11277560540.0,-11277560540.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,9.458.571.373,31.016.484.233,(34.810.685.002),5.664.370.604,9458571373.0,31016484233.0,-34810685002.0,5664370604.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,54.145.784,1.236.597.105,(1.202.185.464),88.557.425,54145784.0,1236597105.0,-1202185464.0,88557425.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,471.408.145,(471.408.145),-,,471408145.0,-471408145.0,
Cộng,Cộng,Cộng,9.512.717.157,44.002.050.023,(47.761.839.151),5.752.928.029,9512717157.0,44002050023.0,-47761839151.0,5752928029.0
