row_label_raw,row_label_full,col_0,Thời gian quá hạn,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Thời gian quá hạn_1,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Thời gian quá hạn,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Thời gian quá hạn_1,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Các bên liên quan,Các bên liên quan,Các bên liên quan,,83.576.754.000,83.576.754.000,,2.588.368.000,2.588.368.000,,83576754000.0,83576754000.0,,2588368000.0,2588368000.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV,,,,,,,,,,,,
Phải thu tiền bán bắt động sản,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV > Phải thu tiền bán bắt động sản,Phải thu tiền bán bắt động sản,Dưới 06 tháng,3.692.815.000,3.692.815.000,Dưới 06 tháng,2.588.368.000,2.588.368.000,,3692815000.0,3692815000.0,,2588368000.0,2588368000.0
Phải thu tiền bán bắt động sản,Tổng Công ty Đầu tư và Phát triển Công nghiệp - TNHH MTV > Phải thu tiền bán bắt động sản,Phải thu tiền bán bắt động sản,Từ 06 tháng đến 01 năm,711.311.000,711.311.000,Từ 06 tháng đến 01 năm,-,-,,711311000.0,711311000.0,,,
