row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,802.468.091.939,1.885.991.762.140,1.0,,802468091939.0,1885991762140.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,44.403.994.502,66.182.466.599,2.0,,44403994502.0,66182466599.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,,758.064.097.437,1.819.809.295.541,10.0,,758064097437.0,1819809295541.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.3,390.416.222.098,1.506.817.835.538,11.0,,390416222098.0,1506817835538.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,367.647.875.339,312.991.460.003,20.0,,367647875339.0,312991460003.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.4,14.660.241.137,10.574.757.950,21.0,,14660241137.0,10574757950.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.5,118.813.137.427,116.193.940.262,22.0,,118813137427.0,116193940262.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,73.422.955.361,77.628.899.984,23.0,,73422955361.0,77628899984.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,VI.6,29.723.345.932,24.407.006.715,25.0,,29723345932.0,24407006715.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,VI.7,36.757.177.851,37.756.555.134,26.0,,36757177851.0,37756555134.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,197.014.455.266,145.208.715.842,30.0,,197014455266.0,145208715842.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,VI.8,6.505.747.379,4.412.321.069,31.0,,6505747379.0,4412321069.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,VI.9,688.131.971,1.502.421.286,32.0,,688131971.0,1502421286.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,5.817.615.408,2.909.899.783,40.0,,5817615408.0,2909899783.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,202.832.070.674,148.118.615.625,50.0,,202832070674.0,148118615625.0
15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,V.16,31.016.484.233,28.216.349.700,51.0,,31016484233.0,28216349700.0
16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,171.815.586.441,119.902.265.925,60.0,,171815586441.0,119902265925.0
18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,70,VI.10,-,-,70.0,,,
19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,71,VI.10,-,-,71.0,,,
