row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Phát sinh trong kỳ,Số dư tại 31/12/2017 Phải thu (Phải trả),numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Phát sinh trong kỳ,numeric__Số dư tại 31/12/2017 Phải thu (Phải trả)
Ban điều hành,Ban điều hành,Ban điều hành,Thành viên chủ chốt,Lương thường Ban Tổng Giám đốc,11.399,-,,,11399.0,
Ban điều hành,Ban điều hành,Ban điều hành,Thành viên chủ chốt,Lương Ban tải cấu trúc,1.697,-,,,1697.0,
Ban điều hành,Ban điều hành,Ban điều hành,Thành viên chủ chốt,"Thù lao HDQT, BKS",7.409,-,,,7409.0,
