row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,107.139,-,107139.0,
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",1.233.156,492.610,1233156.0,492610.0
Xây dựng,Xây dựng,Xây dựng,6.473.261,8.376.886,6473261.0,8376886.0
"Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác",1.408.482,1.348.705,1408482.0,1348705.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,868.928,632.546,868928.0,632546.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,7.274.380,421.929,7274380.0,421929.0
"Hoạt động tài chính, ngân hàng và báo hiểm","Hoạt động tài chính, ngân hàng và báo hiểm","Hoạt động tài chính, ngân hàng và báo hiểm",4.926.544,5.419,4926544.0,5419.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,1.140,-,1140.0,
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,58.935,42.982,58935.0,42982.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,2.438.363,10.340.626,2438363.0,10340626.0
Sản xuất sản phẩm vật chất và dịch vụ tiêu dùng của hộ gia đình,Sản xuất sản phẩm vật chất và dịch vụ tiêu dùng của hộ gia đình,Sản xuất sản phẩm vật chất và dịch vụ tiêu dùng của hộ gia đình,7.320.258,3.690.514,7320258.0,3690514.0
Tổng cộng,Tổng cộng,Tổng cộng,32.110.586,25.352.217,32110586.0,25352217.0
