row_label_raw,row_label_full,"- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp","- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 31/12/2017","- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 01/01/2017","numeric__- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 31/12/2017","numeric__- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 01/01/2017"
Tiền gửi của TCKT,Tiền gửi của TCKT,Tiền gửi của TCKT,7.945.124,6.672.727,7945124.0,6672727.0
Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,2.843.085,955.768,2843085.0,955768.0
"Công ty CP, TNHH, Hợp danh, Tài chính","Công ty CP, TNHH, Hợp danh, Tài chính","Công ty CP, TNHH, Hợp danh, Tài chính",3.698.952,4.454.015,3698952.0,4454015.0
Công ty Tư nhân,Công ty Tư nhân,Công ty Tư nhân,1.307.448,1.176.171,1307448.0,1176171.0
"Doanh nghiệp tư nhân, Kinh tế tập thể","Doanh nghiệp tư nhân, Kinh tế tập thể","Doanh nghiệp tư nhân, Kinh tế tập thể",66.543,62.844,66543.0,62844.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,29.096,23.928,29096.0,23928.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,37.774.498,35.118.978,37774498.0,35118978.0
Tổng cộng,Tổng cộng,Tổng cộng,45.719.622,41.791.705,45719622.0,41791705.0
