row_label_raw,row_label_full,"1. Tiền mặt, vàng bạc, đá quý",31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,238.067,231.471,238067.0,231471.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,47.829,45.851,47829.0,45851.0
"Kim loại quý, đá quý khác","Kim loại quý, đá quý khác","Kim loại quý, đá quý khác",,4.625,,4625.0
Tổng cộng,Tổng cộng,Tổng cộng,285.896,281.947,285896.0,281947.0
