row_label_raw,row_label_full,25. Tiền và các khoản tương đương tiền,31/12/2017,31/12/2016,numeric__31/12/2017,numeric__31/12/2016
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,285.896,281.947,285896.0,281947.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,2.336.309,1.626.960,2336309.0,1626960.0
"Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không ký hạn và ký hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không ký hạn và ký hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không ký hạn và ký hạn < 3 tháng)",8.721.932,9.168.006,8721932.0,9168006.0
Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quả 3 tháng kể từ ngày mua,Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quả 3 tháng kể từ ngày mua,Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quả 3 tháng kể từ ngày mua,-,-,,
Tổng cộng,Chứng khoán có thời hạn thu hồi hoặc đáo hạn không quả 3 tháng kể từ ngày mua > Tổng cộng,Tổng cộng,11.344.137,11.076.913,11344137.0,11076913.0
