row_label_raw,row_label_full,22.425 VND/USD,196.62 VND/JPY,numeric__196.62 VND/JPY
17.920 VND/CAD,17.920 VND/CAD,17.920 VND/CAD,17.532 VND/AUD,
26.973 VND/EUR,26.973 VND/EUR,26.973 VND/EUR,16.837 VND/SGD,
30.422 VND/GBP,30.422 VND/GBP,30.422 VND/GBP,23.055 VND/CHF,
