row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2017,Năm 2016,numeric__Thuyết minh,numeric__Năm 2017,numeric__Năm 2016
1. Thu nhập lãi và các khoản thu nhập tương tự,1. Thu nhập lãi và các khoản thu nhập tương tự,1. Thu nhập lãi và các khoản thu nhập tương tự,VI.17,4.437.486,3.561.013,,4437486.0,3561013.0
2. Chỉ phí lãi và các chỉ phí tương tự,2. Chỉ phí lãi và các chỉ phí tương tự,2. Chỉ phí lãi và các chỉ phí tương tự,VI.18,3.319.980,2.608.149,,3319980.0,2608149.0
I. Thu nhập lãi thuần,I. Thu nhập lãi thuần,I. Thu nhập lãi thuần,,1.117.506,952.864,,1117506.0,952864.0
3. Thu nhập từ hoạt động dịch vụ,3. Thu nhập từ hoạt động dịch vụ,3. Thu nhập từ hoạt động dịch vụ,,56.175,38.222,,56175.0,38222.0
4. Chỉ phí hoạt động dịch vụ,4. Chỉ phí hoạt động dịch vụ,4. Chỉ phí hoạt động dịch vụ,,37.993,34.664,,37993.0,34664.0
II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,VI.19,18.182,3.558,,18182.0,3558.0
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hồi,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hồi,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hồi,VI.20,(26.857),(60.346),,-26857.0,-60346.0
IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,,-,-,,,
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,VI.21,110.022,28.007,,110022.0,28007.0
5. Thu nhập từ hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 5. Thu nhập từ hoạt động khác,5. Thu nhập từ hoạt động khác,,146.938,165.870,,146938.0,165870.0
6. Chỉ phí hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 6. Chỉ phí hoạt động khác,6. Chỉ phí hoạt động khác,,140.585,39.454,,140585.0,39454.0
VI. Lãi/lỗ thuần từ hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > VI. Lãi/lỗ thuần từ hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,VI.22,6.353,126.416,,6353.0,126416.0
"VII. Thu nhập từ góp vốn, mua cổ phần","VII. Thu nhập từ góp vốn, mua cổ phần","VII. Thu nhập từ góp vốn, mua cổ phần",,-,-,,,
VIII. Chỉ phí hoạt động,"VII. Thu nhập từ góp vốn, mua cổ phần > VIII. Chỉ phí hoạt động",VIII. Chỉ phí hoạt động,VI.23,959.550,839.344,,959550.0,839344.0
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chỉ phí dự phòng rủi ro tín dụng,"VII. Thu nhập từ góp vốn, mua cổ phần > IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chỉ phí dự phòng rủi ro tín dụng",IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chỉ phí dự phòng rủi ro tín dụng,,265.656,211.156,,265656.0,211156.0
X.1 Chỉ phí dự phòng rủi ro tín dụng,"VII. Thu nhập từ góp vốn, mua cổ phần > X.1 Chỉ phí dự phòng rủi ro tín dụng",X.1 Chỉ phí dự phòng rủi ro tín dụng,,62.009,82.705,,62009.0,82705.0
X.2 Các khoản xử lý theo đề án tải cấu trúc NH,"VII. Thu nhập từ góp vốn, mua cổ phần > X.2 Các khoản xử lý theo đề án tải cấu trúc NH",X.2 Các khoản xử lý theo đề án tải cấu trúc NH,,172.903,114.903,,172903.0,114903.0
XI. Tổng lợi nhuận trước thuế,"VII. Thu nhập từ góp vốn, mua cổ phần > XI. Tổng lợi nhuận trước thuế",XI. Tổng lợi nhuận trước thuế,,30.744,13.548,,30744.0,13548.0
7. Chỉ phí thuế TNDN hiện hành,"VII. Thu nhập từ góp vốn, mua cổ phần > 7. Chỉ phí thuế TNDN hiện hành",7. Chỉ phí thuế TNDN hiện hành,,8.789,2.709,,8789.0,2709.0
8. Chỉ phí thuế TNDN hoãn lại,8. Chỉ phí thuế TNDN hoãn lại,8. Chỉ phí thuế TNDN hoãn lại,,-,-,,,
XII. Chỉ phí thuế Thu nhập doanh nghiệp,8. Chỉ phí thuế TNDN hoãn lại > XII. Chỉ phí thuế Thu nhập doanh nghiệp,XII. Chỉ phí thuế Thu nhập doanh nghiệp,VI.24,8.789,2.709,,8789.0,2709.0
XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,8. Chỉ phí thuế TNDN hoãn lại > XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,,21.955,10.839,,21955.0,10839.0
XIV. Lợi ích của cổ đông thiểu số,XIV. Lợi ích của cổ đông thiểu số,XIV. Lợi ích của cổ đông thiểu số,,-,-,,,
XV. Lãi cơ bản trên cổ phiếu (VND),XIV. Lợi ích của cổ đông thiểu số > XV. Lãi cơ bản trên cổ phiếu (VND),XV. Lãi cơ bản trên cổ phiếu (VND),VI.16.2,74,36,,74.0,36.0
