row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu kỳ,Phát sinh trong kỳ > Số phải nộp,Phát sinh trong kỳ > Số đã nộp,Số dư cuối kỳ,numeric__Số dư đầu kỳ,numeric__Phát sinh trong kỳ > Số phải nộp,numeric__Phát sinh trong kỳ > Số đã nộp,numeric__Số dư cuối kỳ
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,1.126,48.361,44.858,4.629,1126.0,48361.0,44858.0,4629.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,(27.788),19.232,488,(9.044),-27788.0,19232.0,488.0,-9044.0
3. Các loại thuế khác,3. Các loại thuế khác,3. Các loại thuế khác,388,42.754,42.727,415,388.0,42754.0,42727.0,415.0
Tổng cộng,Tổng cộng,Tổng cộng,(26.274),110.347,88.073,(4.000),-26274.0,110347.0,88073.0,-4000.0
