row_label_raw,row_label_full,3.1. Tiền gửi tại các TCTD khác,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,7.497.682,6.792.725,7497682.0,6792725.0
Bằng VND,Bằng VND,Bằng VND,7.247.704,6.543.926,7247704.0,6543926.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,249.978,248.799,249978.0,248799.0
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),1.224.250,2.375.281,1224250.0,2375281.0
Bằng VND,Bằng VND,Bằng VND,1.000.000,1.500.000,1000000.0,1500000.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,224.250,875.281,224250.0,875281.0
Cộng,Cộng,Cộng,8.721.932,9.168.006,8721932.0,9168006.0
