row_label_raw,row_label_full,3.2. Cho vay các tổ chức tin dụng khác,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Cho vay ngắn hạn (*),Cho vay ngắn hạn (*),Cho vay ngắn hạn (*),723.250,2.350.323,723250.0,2350323.0
Bằng VND,Bằng VND,Bằng VND,499.000,2.184.130,499000.0,2184130.0
Bằng ngoại hồi,Bằng ngoại hồi,Bằng ngoại hồi,224.250,166.193,224250.0,166193.0
Dự phòng rủi ro cho vay các TCTD khác,Dự phòng rủi ro cho vay các TCTD khác,Dự phòng rủi ro cho vay các TCTD khác,-,-,,
Cộng,Dự phòng rủi ro cho vay các TCTD khác > Cộng,Cộng,723.250,2.350.323,723250.0,2350323.0
Tổng cộng,Dự phòng rủi ro cho vay các TCTD khác > Tổng cộng,Tổng cộng,9.445.182,11.518.329,9445182.0,11518329.0
