row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,14.266.324.224,14.361.475.686,,,14266324224.0,14361475686.0
310,310,310,I. Nợ ngắn hạn,,3.424.554.493,3.018.884.761,,,3424554493.0,3018884761.0
311,311,311,1. Phải trả người bán ngắn hạn,15,34.626.192,107.875.868,,15.0,34626192.0,107875868.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,16,3.933.938,426.361.574,,16.0,3933938.0,426361574.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,3.659.623,61.262.589,,17.0,3659623.0,61262589.0
314,314,314,4. Phải trả người lao động,,8.312.678,9.628.044,,,8312678.0,9628044.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,553.114.180,145.805.941,,18.0,553114180.0,145805941.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,228.667,-,,,228667.0,
319,319,319,7. Phải trả ngắn hạn khác,19,1.002.721.830,1.928.010.284,,19.0,1002721830.0,1928010284.0
320,320,320,8. Vay ngắn hạn,20,1.817.853.875,339.381.873,,20.0,1817853875.0,339381873.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,103.510,558.588,,,103510.0,558588.0
330,330,330,II. Nợ dài hạn,,10.841.769.731,11.342.590.925,,,10841769731.0,11342590925.0
333,333,333,1. Chi phí phải trả dài hạn,18,1.374.149.901,948.576.222,,18.0,1374149901.0,948576222.0
337,337,337,2. Phải trả dài hạn khác,19,570.075.796,-,,19.0,570075796.0,
338,338,338,3. Vay dài hạn,20,8.891.914.013,10.381.774.860,,20.0,8891914013.0,10381774860.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,27.2,-,6.596.322,,272.0,,6596322.0
342,342,342,5. Dự phòng phải trả dài hạn,,5.630.021,5.643.521,,,5630021.0,5643521.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,12.795.267.677,12.904.264.702,,,12795267677.0,12904264702.0
410,410,410,I. Vốn chủ sở hữu,21.1,12.795.267.677,12.904.264.702,,211.0,12795267677.0,12904264702.0
411,411,411,1. Vốn cổ phần,,9.274.679.470,9.274.679.470,,,9274679470.0,9274679470.0
411a,411a,411a,- Cổ phiếu phổ thôngcó quyền biểu quyết,,9.274.679.470,9.274.679.470,,,9274679470.0,9274679470.0
412,412,412,2. Thắng dư vốn cổ phần,,3.263.858.784,3.263.858.784,,,3263858784.0,3263858784.0
415,415,415,3. Cổ phiếu quỹ,,(686.640),(686.640),,,-686640.0,-686640.0
418,418,418,4. Quỹ đầu tư phát triển,,279.895.303,279.895.303,,,279895303.0,279895303.0
421,421,421,5. (Lỗ lũy kế) lợi nhuận sau thuếchưa phân phối,,(22.479.240),86.517.785,,,-22479240.0,86517785.0
421a,421a,421a,- Lợi nhuận sau thuế churaphân phối lũy kế đến cuốinăm trước,,85.590.785,561.569.778,,,85590785.0,561569778.0
421b,421b,421b,- Lỗ năm nay,,(108.070.025),(475.051.993),,,-108070025.0,-475051993.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,27.061.591.901,27.265.740.388,,,27061591901.0,27265740388.0
