row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngân VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngân VNDNăm trước
Công ty Cổ phầnLê Me,Công ty Cổ phầnLê Me,Công ty Cổ phầnLê Me,Công tyliên quan,Cho vayNhận hoàn tragóc vayLãi cho vay,2.256.438.360729.091.04970.281.827,-,,,2.256438360729091e+26,
Công ty Cổ phầnCao su Hoàng Anh- Quang Minh,Công ty Cổ phầnCao su Hoàng Anh- Quang Minh,Công ty Cổ phầnCao su Hoàng Anh- Quang Minh,Công ty con,Lãi cho vayBán hàng hóa vàcung cấp dịch vụ,105.217.774-,144.322.646617.546,,,,144322646617546.0
Công ty Cổ phầnCao su TrungNguyên,Công ty Cổ phầnCao su TrungNguyên,Công ty Cổ phầnCao su TrungNguyên,Công ty con,Lãi cho vayBán hàng hóa vàcung cấp dịch vụ,1.418.2662.003.908,12.951.11213.824.953,,,14182662003908.0,1295111213824953.0
Công ty TNHHPhát triển Nôngnghiệp Hoàng AnhAttapeu,Công ty TNHHPhát triển Nôngnghiệp Hoàng AnhAttapeu,Công ty TNHHPhát triển Nôngnghiệp Hoàng AnhAttapeu,Công ty con,Lãi cho vayBán hàng hóa vàcung cấp dịch vụ,84.479.6169.940.276,108.699.44329.558.962,,,844796169940276.0,1.0869944329558962e+16
Công ty Cổ phầnAn Đông Mia,Công ty Cổ phầnAn Đông Mia,Công ty Cổ phầnAn Đông Mia,Công ty con,Lãi cho vay,40.460.334,3.447.987,,,40460334.0,3447987.0
Công ty Cổ phầnThế thao HoàngAnh Gia Lai,Công ty Cổ phầnThế thao HoàngAnh Gia Lai,Công ty Cổ phầnThế thao HoàngAnh Gia Lai,Công ty con,Lãi cho vayBán hàng hóa vàcung cấp dịch vụ,26.005.8292.390.403,27.418.296-,,,260058292390403.0,
Công ty Cổ phầnBò sữa Tây Nguyên,Công ty Cổ phầnBò sữa Tây Nguyên,Công ty Cổ phầnBò sữa Tây Nguyên,Công ty con,Lãi cho vayBán hàng hóa vàcung cấp dịch vụ,13.828.4873.320.816,71.783.99812.146.031,,,138284873320816.0,7178399812146031.0
Công ty Cổ phầnNông nghiệp Quốc tế Hoàng AnhGia Lai - Chỉ nhánhChế biến hoa quả,Công ty Cổ phầnNông nghiệp Quốc tế Hoàng AnhGia Lai - Chỉ nhánhChế biến hoa quả,Công ty Cổ phầnNông nghiệp Quốc tế Hoàng AnhGia Lai - Chỉ nhánhChế biến hoa quả,Công ty con,Thanh lý tài sản cố địnhBán hàng,34.922.2956.024.326,-,,,349222956024326.0,
Công ty Cổ phầnNông nghiệp Quốc tế Hoàng AnhGia Lai,Công ty Cổ phầnNông nghiệp Quốc tế Hoàng AnhGia Lai,Công ty Cổ phầnNông nghiệp Quốc tế Hoàng AnhGia Lai,Công ty con,Lãi cho vayBán hàng hóa vàcung cấp dịch vụMua hàng hóaCho vayNhận hoàn tragogóc vay,122.891.70755.422.3457.165.3821.559.796.2791.102.378.077,188.735.97914.853.05015.165.84475.996.0002.667.869.784,,,1.2289170755422345e+43,1.887359791485305e+42
