row_label_raw,row_label_full,Tên ngân hàng > BIDV - Chi nhánh Gia Lai,Số cuối năm > Ngàn VND > 553.056.660,Nguyên tệ > Ngàn VND > 449.725.354,Nguyên tệ > USD > 5.522.001,Thời hạn thanh toán và ngày đáo hạn > Từ ngày 18 tháng 2 năm 2019 đến ngày 20 tháng 10 năm 2020,"Lãi suất%/năm > VND: 11,60; USD: 8,24 - 8,84","Tài sản thế chấp > 7 xe ô tô thuộc sở hữu của Công ty; 1 xe ô tô thuộc sở hữu của DHA; 3.310.000 cổ phiếu HNG thuộc sở hữu của Công ty; Quyền sử dụng và khai thác 1.194,74 ha cao su tại Xã Pờ Tó, Huyện la pa,Tĩnh Gia Lai, Việt Nam thuộc sở hữu của Công ty Cổ phần Cao su Trung Nguyên; Khu liên hợp học viện bóng đá Hoàng Anh Gia Lai; Công trình Bệnh viên Đại học Y Dược HAGL.",numeric__Số cuối năm > Ngàn VND > 553.056.660,numeric__Nguyên tệ > Ngàn VND > 449.725.354,numeric__Nguyên tệ > USD > 5.522.001,numeric__Thời hạn thanh toán và ngày đáo hạn > Từ ngày 18 tháng 2 năm 2019 đến ngày 20 tháng 10 năm 2020,"numeric__Lãi suất%/năm > VND: 11,60; USD: 8,24 - 8,84","numeric__Tài sản thế chấp > 7 xe ô tô thuộc sở hữu của Công ty; 1 xe ô tô thuộc sở hữu của DHA; 3.310.000 cổ phiếu HNG thuộc sở hữu của Công ty; Quyền sử dụng và khai thác 1.194,74 ha cao su tại Xã Pờ Tó, Huyện la pa,Tĩnh Gia Lai, Việt Nam thuộc sở hữu của Công ty Cổ phần Cao su Trung Nguyên; Khu liên hợp học viện bóng đá Hoàng Anh Gia Lai; Công trình Bệnh viên Đại học Y Dược HAGL."
Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,553.056.660,,,,,,553056660.0,,,,,
HD Bank - Chi nhánh Sở giao dịch Đồng Nai,HD Bank - Chi nhánh Sở giao dịch Đồng Nai,HD Bank - Chi nhánh Sở giao dịch Đồng Nai,299.706.457,299.706.457,-,Từ ngày 1 tháng 8 năm 2019 đến ngày 30 tháng 8 năm 2020,"10,50 -11,00",196.368.900 cổ phiếu HAN do Công ty sở hữu.,299706457.0,299706457.0,,,,
Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,222.706.457,,,,,,222706457.0,,,,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,77.000.000,,,,,,77000000.0,,,,,
