row_label_raw,row_label_full,Công ty,Giá trị theo hợp đồng,Giá trị đã ghi nhận,Ngàn VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__Ngàn VNDGiá trị cam kết còn lại
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,650.000.000,468.970.000,181.030.000,650000000.0,468970000.0,181030000.0
Công ty Cổ phần Thủy điện Hoàng Anh Sài Gòn,Công ty Cổ phần Thủy điện Hoàng Anh Sài Gòn,Công ty Cổ phần Thủy điện Hoàng Anh Sài Gòn,49.500.000,-,49.500.000,49500000.0,,49500000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,699.500.000,468.970.000,230.530.000,699500000.0,468970000.0,230530000.0
