row_label_raw,row_label_full,col_0,Tên công ty,Lĩnh vực kinh doanh,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Tên công ty,numeric__Lĩnh vực kinh doanh,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Tên công ty,Lĩnh vực kinh doanh,Tỷ lệ sở hữu (%),Giá gốc đầu tư (Ngàn VND),Tỷ lệ sở hữu (%),Giá gốc đầu tư (Ngàn VND),,,,,,
13.2,13.2,13.2,Đầu tư vào công ty liên kết:,Đầu tư vào công ty liên kết:,Đầu tư vào công ty liên kết:,Đầu tư vào công ty liên kết:,Đầu tư vào công ty liên kết:,Đầu tư vào công ty liên kết:,,,,,,
13.2,13.2 > 13.2,13.2,HAN (TM số 13.1),Bất động sản,"47,89",3.253.537.647,-,-,,,47.89,3253537647.0,,
13.2,13.2 > 13.2,13.2,Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Tư vấn và thiết kế,"25,00",5.000.000,"25,00",5.000.000,,,25.0,5000000.0,25.0,5000000.0
13.2,13.2 > 13.2,13.2,TỔNG CỘNG,,,3.258.537.647,,5.000.000,,,,3258537647.0,,5000000.0
13.3,13.3,13.3,Đầu tư vào các công ty khác:,Đầu tư vào các công ty khác:,Đầu tư vào các công ty khác:,Đầu tư vào các công ty khác:,Đầu tư vào các công ty khác:,Đầu tư vào các công ty khác:,,,,,,
13.3,13.3 > 13.3,13.3,Công ty Cổ phần Truyền thông Thanh Niên,Truyền thông,"2,00",6.200.000,"2,00",6.200.000,,,2.0,6200000.0,2.0,6200000.0
13.3,13.3 > 13.3,13.3,Công ty Cổ phần Dịch vụ Thương mại Hàng không Viễn Đông,Thương mại và vận tải,-,1.160.041,-,1.160.041,,,,1160041.0,,1160041.0
13.3,13.3 > 13.3,13.3,TỔNG CỘNG,,,7.360.041,,7.360.041,,,,7360041.0,,7360041.0
