row_label_raw,row_label_full,Nhóm An Phú,Lãi suất %/năm,Số cuối năm,Ngàn VND Số đầu năm,numeric__Lãi suất %/năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,"0,00 - 12,00",3.884.249.304,3.038.928.590,,3884249304.0,3038928590.0
Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,"14,00",1.527.347.312,-,14.0,1527347312.0,
Công ty Cổ phần Xây dựng Huynh Độ,Công ty Cổ phần Xây dựng Huynh Độ,Công ty Cổ phần Xây dựng Huynh Độ,"10,00",196.731.113,196.731.112,10.0,196731113.0,196731112.0
Công ty Cổ phần Phú Hoàng Anh,Công ty Cổ phần Phú Hoàng Anh,Công ty Cổ phần Phú Hoàng Anh,"10,00",155.872.977,155.872.977,10.0,155872977.0,155872977.0
Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,Công ty TNHH Tư vấn Đầu tư Xây dựng Thanh Bình,"10,00",147.000.000,75.000.000,10.0,147000000.0,75000000.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,"10,00",100.000.000,82.726.796,10.0,100000000.0,82726796.0
Công ty Cổ phần Thương mại Dịch vụ và Xây dựng Phúc Bảo Minh,Công ty Cổ phần Thương mại Dịch vụ và Xây dựng Phúc Bảo Minh,Công ty Cổ phần Thương mại Dịch vụ và Xây dựng Phúc Bảo Minh,"10,00",50.000.000,50.000.000,10.0,50000000.0,50000000.0
Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty TNHH MTV Đại Lộc Hưng Thịnh,Công ty TNHH MTV Đại Lộc Hưng Thịnh,"13,00",34.714.752,-,13.0,34714752.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,6.095.915.458,3.599.259.475,,6095915458.0,3599259475.0
