row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Trả trước cho nhà cung cấp hàng hóa và dịch vụ,Trả trước cho nhà cung cấp hàng hóa và dịch vụ,Trả trước cho nhà cung cấp hàng hóa và dịch vụ,53.223.639,49.349.094,53223639.0,49349094.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trả trước bên liên quan (TM số 28.2),Trong đó: > Trả trước bên liên quan (TM số 28.2),Trả trước bên liên quan (TM số 28.2),49.703.805,695.883,49703805.0,695883.0
Trả trước các bên khác,Trong đó: > Trả trước các bên khác,Trả trước các bên khác,3.519.834,48.653.211,3519834.0,48653211.0
