row_label_raw,row_label_full,22.770 VND/USD,"198,02 VND/JPY",685 VND/THB,"numeric__198,02 VND/JPY",numeric__685 VND/THB
17.868 VND/CAD,17.868 VND/CAD,17.868 VND/CAD,16.282 VND/AUD,,,
26.240 VND/EUR,26.240 VND/EUR,26.240 VND/EUR,16.839 VND/SGD,,,
30.746 VND/GBP,30.746 VND/GBP,30.746 VND/GBP,24.900 VND/CHF,,,
