row_label_raw,row_label_full,25. Tiền và các khoản tương đương tiền,31/12/2021,31/12/2020,numeric__31/12/2021,numeric__31/12/2020
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,242.435,297.561,242435.0,297561.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,1.966.518,1.550.785,1966518.0,1550785.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và ký hạn < 3 tháng),Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và ký hạn < 3 tháng),Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và ký hạn < 3 tháng),3.064.609,12.014.276,3064609.0,12014276.0
Tổng cộng,Tổng cộng,Tổng cộng,5.273.562,13.862.622,5273562.0,13862622.0
