row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,31/12/2021,01/01/2021,numeric__Thuyết minh,numeric__31/12/2021,numeric__01/01/2021
B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU,,,
I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,,1.778,-,,1778.0,
II. Tiền gửi và vay các TCTD khác,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > II. Tiền gửi và vay các TCTD khác,II. Tiền gửi và vay các TCTD khác,V.11,609.295,9.027.173,,609295.0,9027173.0
1. Tiền gửi của các TCTD khác,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > 1. Tiền gửi của các TCTD khác,1. Tiền gửi của các TCTD khác,,472.675,9.027.173,,472675.0,9027173.0
2. Vay các TCTD khác,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > 2. Vay các TCTD khác,2. Vay các TCTD khác,,136.620,-,,136620.0,
III. Tiền gửi của khách hàng,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > III. Tiền gửi của khách hàng,III. Tiền gửi của khách hàng,V.12,64.526.506,72.193.960,,64526506.0,72193960.0
IV. Các công cụ tài chính phải sinh và các khoản nợ tài chính khác,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > IV. Các công cụ tài chính phải sinh và các khoản nợ tài chính khác,IV. Các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,39.179,-,,39179.0,
"V. Vốn tài trợ, Ủy thác đầu tư, cho vay TCTD chịu rủi ro","B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > V. Vốn tài trợ, Ủy thác đầu tư, cho vay TCTD chịu rủi ro","V. Vốn tài trợ, Ủy thác đầu tư, cho vay TCTD chịu rủi ro",V.13,43.684,71.066,,43684.0,71066.0
VI. Phát hành giấy tờ có giá,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > VI. Phát hành giấy tờ có giá,VI. Phát hành giấy tờ có giá,V.14,2.013.181,2.127.220,,2013181.0,2127220.0
VII. Các khoản nợ khác,B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > VII. Các khoản nợ khác,VII. Các khoản nợ khác,V.15,2.283.115,2.031.107,,2283115.0,2031107.0
"1. Các khoản lãi, phí phải trả","B. NỘ PHẢI TRẢ VÀ VÔN CHỦ SỐ HỮU > 1. Các khoản lãi, phí phải trả","1. Các khoản lãi, phí phải trả",,1.558.455,1.816.571,,1558455.0,1816571.0
2. Thuế TNDN hoãn lại phải trả,2. Thuế TNDN hoãn lại phải trả,2. Thuế TNDN hoãn lại phải trả,,-,-,,,
3. Các khoản phải trả và công nợ khác,2. Thuế TNDN hoãn lại phải trả > 3. Các khoản phải trả và công nợ khác,3. Các khoản phải trả và công nợ khác,,724.660,214.536,,724660.0,214536.0
4. Dự phòng rủi ro khác (DP cho công nợ tiềm ấn và cam kết ngoại bảng),4. Dự phòng rủi ro khác (DP cho công nợ tiềm ấn và cam kết ngoại bảng),4. Dự phòng rủi ro khác (DP cho công nợ tiềm ấn và cam kết ngoại bảng),,-,-,,,
TỔNG NỘ PHẢI TRẢ,4. Dự phòng rủi ro khác (DP cho công nợ tiềm ấn và cam kết ngoại bảng) > TỔNG NỘ PHẢI TRẢ,TỔNG NỘ PHẢI TRẢ,,69.516.738,85.450.526,,69516738.0,85450526.0
