row_label_raw,row_label_full,3.1. Tiền gửi tại các TCTD khác,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,405.479,1.714.569,405479.0,1714569.0
Bằng VND,Bằng VND,Bằng VND,33.210,1.436.647,33210.0,1436647.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,372.269,277.922,372269.0,277922.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,2.659.130,10.299.707,2659130.0,10299707.0
Bằng VND,Bằng VND,Bằng VND,2.431.430,6.304.272,2431430.0,6304272.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,227.700,3.995.435,227700.0,3995435.0
Cộng,Cộng,Cộng,3.064.609,12.014.276,3064609.0,12014276.0
