row_label_raw,row_label_full,col_0,VND,numeric__VND
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,
Số đầu năm và số cuối năm,Nguyên giá: > Số đầu năm và số cuối năm,Số đầu năm và số cuối năm,30.159.070.256,30159070256.0
Giá trị phân bổ lũy kế:,Giá trị phân bổ lũy kế:,Giá trị phân bổ lũy kế:,Giá trị phân bổ lũy kế:,
Số đầu năm,Giá trị phân bổ lũy kế: > Số đầu năm,Số đầu năm,7.612.520.992,7612520992.0
Phân bổ trong năm,Giá trị phân bổ lũy kế: > Phân bổ trong năm,Phân bổ trong năm,10.020.688.564,10020688564.0
Số cuối năm,Giá trị phân bổ lũy kế: > Số cuối năm,Số cuối năm,17.633.209.556,17633209556.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,22.546.549.264,22546549264.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,12.525.860.700,12525860700.0
