row_label_raw,row_label_full,Phải thu ngắn hạn khác,161.407.629.379,5.217.189.550,166.624.818.929,numeric__161.407.629.379,numeric__5.217.189.550,numeric__166.624.818.929
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,5.217.189.550,(5.217.189.550),-,5217189550.0,-5217189550.0,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,-,74.281.249.525,74.281.249.525,,74281249525.0,74281249525.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,74.281.249.525,(74.281.249.525),-,74281249525.0,-74281249525.0,
