row_label_raw,row_label_full,col_0,01/01/2024,Phát sinh tăng,Phát sinh giảm,31/12/2024,numeric__01/01/2024,numeric__Phát sinh tăng,numeric__Phát sinh giảm,numeric__31/12/2024
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,102.620.632.011,5.302.191.193,2.944.202.309,104.978.620.895,102620632011.0,5302191193.0,2944202309.0,104978620895.0
Cộng,Cộng,Cộng,102.620.632.011,5.302.191.193,2.944.202.309,104.978.620.895,102620632011.0,5302191193.0,2944202309.0,104978620895.0
