row_label_raw,row_label_full,Khoản mục,01/01/2024,Tăng trong năm,Giảm trong năm,Đơn vị tính: VND31/12/2024,numeric__01/01/2024,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Đơn vị tính: VND31/12/2024
Nguyên giá,Nguyên giá,Nguyên giá,224.903.449.704,-,-,224.903.449.704,224903449704.0,,,224903449704.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,224.903.449.704,-,,224.903.449.704,224903449704.0,,,224903449704.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị hao mòn luỹ kế,Giá trị quyền sử dụng đất > Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,60.723.268.431,4.994.899.806,-,65.718.168.237,60723268431.0,4994899806.0,,65718168237.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,60.723.268.431,4.994.899.806,-,65.718.168.237,60723268431.0,4994899806.0,,65718168237.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị còn lại,Giá trị quyền sử dụng đất > Giá trị còn lại,Giá trị còn lại,164.180.181.273,,,159.185.281.467,164180181273.0,,,159185281467.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,164.180.181.273,,,159.185.281.467,164180181273.0,,,159185281467.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,,,-,,,,
