row_label_raw,row_label_full,STT,Tên công ty con trực tiếp,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,numeric__Tên công ty con trực tiếp,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết
8.,8.,8.,Công ty TNHH C.E.O Hospitality,"Khu tổ hợp du lịch Sonasea Villas and Resort, tổ 5, áp Đường Bảo, Xã Dương Tơ, Thành phố Phú Quốc, Tỉnh Kiên Giang, Việt Nam","Dịch vụ quản lý khu đô thị, dịch vụ quản lý khách sạn.",100%,100%,,,,1.0,1.0
9.,9.,9.,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,"Khu tổ hợp du lịch nghi dưỡng Sonasea Vân Đồn Harbor City, xã Hạ Long, huyện Vân Đồn, tỉnh Quảng Ninh, Việt Nam","Kinh doanh bất động sản, đầu tư và phát triển khách sạn nghi dưỡng, khu vui chơi giải trí.","95,72%","95,72%",,,,0.9571999999999999,0.9571999999999999
10.,10.,10.,Công ty CP Đầu tư và Phát triển Nha Trang,"Lô D12B, khu 4, khu du lịch Bắc bán đảo Cam Ranh, xã Cam Hải Đông, huyện Cam Lâm, tỉnh Khánh Hòa, Việt Nam",Kinh doanh bất động sản nghi dưỡng.,99%,99%,,,,0.99,0.99
11.,11.,11.,Công ty TNHH MTV Tư vấn thiết kế C.E.O,"Tầng 3, tháp CEO, HH2-1, Đô thị mới Mễ Trì Hạ, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội",Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan.,100%,100%,,,,1.0,1.0
