row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,01/01/2024VND,numeric__col_1,numeric__31/12/2024VND,numeric__01/01/2024VND
a),a),a),Ngắn hạn,1.790.722.093,2.686.994.133,,1790722093.0,2686994133.0
a),a),a),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",5.822.129,10.946.377,,5822129.0,10946377.0
a),a),a),Chi phí hợp tác truyền thông chờ phân bổ,943.963.958,943.963.958,,943963958.0,943963958.0
a),a),a),Chi phí tiền thuê đất tòa nhà hỗn hợp Quốc Oai,508.462.416,789.739.496,,508462416.0,789739496.0
a),a),a),Thuế TNDN tạm nộp 1%,55.265.645,85.479.084,,55265645.0,85479084.0
a),a),a),Chi phí chờ phân bổ khác,277.207.945,856.865.218,,277207945.0,856865218.0
b),b),b),Dài hạn,5.377.113.224,5.967.020.606,,5377113224.0,5967020606.0
b),b),b),Trả trước tiền thuê diện tích tầng 19 cho Công ty Lạc Việt,3.609.897.165,3.724.497.081,,3609897165.0,3724497081.0
b),b),b),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",578.851.125,238.805.710,,578851125.0,238805710.0
b),b),b),Chi phí chờ phân bổ khác,1.188.364.934,2.003.717.815,,1188364934.0,2003717815.0
b),b),b),Cộng,7.167.835.317,8.654.014.739,,7167835317.0,8654014739.0
