row_label_raw,row_label_full,col_0,Năm 2024VND,numeric__Năm 2024VND
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,37.108.714.340,37108714340.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,7.099.536.630,7099536630.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,77.525.907.485,77525907485.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,16.806.291.043,16806291043.0
Cộng,Cộng,Cộng,138.540.449.498,138540449498.0
