row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,01/01/2024VND,numeric__col_1,numeric__31/12/2024VND,numeric__01/01/2024VND
a),a),a),Ngắn hạn,130.824.206.180,123.607.554.046,,130824206180.0,123607554046.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN",394.057.946,193.641.690,,394057946.0,193641690.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",126.181.532.963,119.436.468.063,,126181532963.0,119436468063.0
a),a),a),Đặt cọc thuê nhà tháp C.E.O,3.254.618.269,2.554.553.369,,3254618269.0,2554553369.0
a),a),a),Trần Ngọc Thảo (1),115.756.914.694,115.756.914.694,,115756914694.0,115756914694.0
a),a),a),Các đối tượng khác,7.170.000.000,1.125.000.000,,7170000000.0,1125000000.0
a),a),a),"Các khoản phải trả, phải nộp khác",4.248.615.271,3.977.444.293,,4248615271.0,3977444293.0
a),a),a),Trung tâm phát triển quỹ đất huyện Quốc Oai (2),2.361.511.922,2.361.511.922,,2361511922.0,2361511922.0
a),a),a),Các đối tượng khác,1.887.103.349,1.615.932.371,,1887103349.0,1615932371.0
b),b),b),Dài hạn,30.861.341.757,29.480.573.200,,30861341757.0,29480573200.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",30.861.341.757,29.480.573.200,,30861341757.0,29480573200.0
b),b),b),Đặt cọc thuê nhà tháp C.E.O,5.617.700.557,4.173.649.840,,5617700557.0,4173649840.0
b),b),b),Các đối tượng khác,25.243.641.200,25.306.923.360,,25243641200.0,25306923360.0
b),b),b),Cộng,161.685.547.937,153.088.127.246,,161685547937.0,153088127246.0
