row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,164.489.442.697,129.233.904.241,164489442697.0,129233904241.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,118.125.000.000,104.002.500.000,118125000000.0,104002500000.0
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,1.105.239.916,2.496.020.301,1105239916.0,2496020301.0
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Hoạt động sản xuất kinh doanh thông thường > Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,(47.469.682.613),(27.727.424.542),-47469682613.0,-27727424542.0
Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,-,-,,
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thu nhập tính thuế thu nhập doanh nghiệp > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (1),Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (1),Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (1),-,-,,
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,(1.499.230.698),(23.355.576.537),-1499230698.0,-23355576537.0
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,11.577.364,-,11577364.0,
Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),-,-,,
