row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,13,231.930.751.548,365.400.174.111,1.0,13.0,231930751548.0,365400174111.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,,2.000.000.000,590.909.091,2.0,,2000000000.0,590909091.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),10,,229.930.751.548,364.809.265.020,10.0,,229930751548.0,364809265020.0
4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,4. Giá vốn hàng bán và dịch vụ cung cấp,11,14,160.342.947.903,351.146.564.199,11.0,14.0,160342947903.0,351146564199.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10 - 11),20,,69.587.803.645,13.662.700.821,20.0,,69587803645.0,13662700821.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,15,64.797.753.103,51.784.399.609,21.0,15.0,64797753103.0,51784399609.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,16,518.280.146,55.265.545,22.0,16.0,518280146.0,55265545.0
- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,- Trong đó: Chi phí lãi vay,23,,517.580.823,-,23.0,,517580823.0,
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,,3.789.953.134,9.900.609.100,25.0,,3789953134.0,9900609100.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,,2.963.054.947,2.721.122.195,26.0,,2963054947.0,2721122195.0
10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},10. Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,127.114.268.521,52.770.103.590,30.0,,127114268521.0,52770103590.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,,3.322.622.125,6.215.927.099,31.0,,3322622125.0,6215927099.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,,-,699.623.485,32.0,,,699623485.0
13. Lợi nhuận khác (40 = 31 - 32),13. Lợi nhuận khác (40 = 31 - 32),13. Lợi nhuận khác (40 = 31 - 32),40,17,3.322.622.125,5.516.303.614,40.0,17.0,3322622125.0,5516303614.0
14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),14. Tổng lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,130.436.890.646,58.286.407.204,50.0,,130436890646.0,58286407204.0
15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,15. Chi phí thuế TNDN hiện hành,51,18,14.987.852.925,13.058.311.977,51.0,18.0,14987852925.0,13058311977.0
16. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),16. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),16. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50 - 51),60,,115.449.037.721,45.228.095.227,60.0,,115449037721.0,45228095227.0
