row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,972.127.148,1.025.194.381,972127148.0,1025194381.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,15.511.543.407,12.650.924.303,15511543407.0,12650924303.0
Cộng,Cộng,Cộng,16.483.670.555,13.676.118.684,16483670555.0,13676118684.0
