row_label_raw,row_label_full,Chỉ tiêu,Miền Bắc VND,Miền Trung VND,Miền Nam VND,Cộng VND,numeric__Miền Bắc VND,numeric__Miền Trung VND,numeric__Miền Nam VND,numeric__Cộng VND
1. Doanh thu thuần,1. Doanh thu thuần,1. Doanh thu thuần,197.896.537.750,34.347.272.729,132.565.454.541,364.809.265.020,197896537750.0,34347272729.0,132565454541.0,364809265020.0
"Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm",197.896.537.750,34.347.272.729,132.565.454.541,364.809.265.020,197896537750.0,34347272729.0,132565454541.0,364809265020.0
2. Giá vốn,2. Giá vốn,2. Giá vốn,191.467.110.717,33.098.171.601,126.581.281.881,351.146.564.199,191467110717.0,33098171601.0,126581281881.0,351146564199.0
Giá vốn của hàng hóa thành phẩm đã bán,Giá vốn của hàng hóa thành phẩm đã bán,Giá vốn của hàng hóa thành phẩm đã bán,191.467.110.717,33.098.171.601,126.581.281.881,351.146.564.199,191467110717.0,33098171601.0,126581281881.0,351146564199.0
3. Lợi nhuận gộp,3. Lợi nhuận gộp,3. Lợi nhuận gộp,6.429.427.033,1.249.101.128,5.984.172.660,13.662.700.821,6429427033.0,1249101128.0,5984172660.0,13662700821.0
"LN gộp của hàng hóa, thành phẩm","LN gộp của hàng hóa, thành phẩm","LN gộp của hàng hóa, thành phẩm",6.429.427.033,1.249.101.128,5.984.172.660,13.662.700.821,6429427033.0,1249101128.0,5984172660.0,13662700821.0
