row_label_raw,row_label_full,"Doanh thu bán hàng hóa, dịch vụ trong năm",Năm nayVND > 231.930.751.548,Năm trướcVND > 365.400.174.111,numeric__Năm nayVND > 231.930.751.548,numeric__Năm trướcVND > 365.400.174.111
"Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm",171.776.897.287,365.400.174.111,171776897287.0,365400174111.0
Doanh thu hoạt động hợp tác kinh doanh,Doanh thu hoạt động hợp tác kinh doanh,Doanh thu hoạt động hợp tác kinh doanh,60 153 854 261,-,,
Các khoản giảm trừ,Doanh thu hoạt động hợp tác kinh doanh > Các khoản giảm trừ,Các khoản giảm trừ,2.000.000.000,590.909.091,2000000000.0,590909091.0
Hàng bán trả lại,Doanh thu hoạt động hợp tác kinh doanh > Hàng bán trả lại,Hàng bán trả lại,2.000.000.000,590.909.091,2000000000.0,590909091.0
Doanh thu thuần,Doanh thu hoạt động hợp tác kinh doanh > Doanh thu thuần,Doanh thu thuần,229.930.751.548,364.809.265.020,229930751548.0,364809265020.0
Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 22),Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 22),Doanh thu với các bên liên quan(Chi tiết tại thuyết minh số 22),,,,
