row_label_raw,row_label_full,col_0,Năm nay,Nam trước,numeric__Năm nay,numeric__Nam trước
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,59.883.644.074,42.106.794.983,59883644074.0,42106794983.0
"Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm",4.598.787.586,1.319.904.742,4598787586.0,1319904742.0
Hoàn nhập dự phòng giảm giá các khoản đầu tư,Hoàn nhập dự phòng giảm giá các khoản đầu tư,Hoàn nhập dự phòng giảm giá các khoản đầu tư,,,,
Dự phòng giảm giá các khoản đầu tư,Hoàn nhập dự phòng giảm giá các khoản đầu tư > Dự phòng giảm giá các khoản đầu tư,Dự phòng giảm giá các khoản đầu tư,11.293.438.566,2.547.249.056,11293438566.0,2547249056.0
Chi phí tài chính khác,Hoàn nhập dự phòng giảm giá các khoản đầu tư > Chi phí tài chính khác,Chi phí tài chính khác,15.280.135,607.342.388,15280135.0,607342388.0
Cộng,Hoàn nhập dự phòng giảm giá các khoản đầu tư > Cộng,Cộng,75.791.150.361,46.581.291.169,75791150361.0,46581291169.0
