row_label_raw,row_label_full,"Chi phí nguyên, vật liệu",55.998.348,286.240.331,numeric__55.998.348,numeric__286.240.331
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",9.642.080.641,4.733.252.937,9642080641.0,4733252937.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,27.766.995.647,27.680.131.797,27766995647.0,27680131797.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,4.006.897.830,3.854.144.689,4006897830.0,3854144689.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,17.406.862.173,16.324.964.722,17406862173.0,16324964722.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",21.639.000,120.480.501,21639000.0,120480501.0
Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,12.236.924.484,8.873.080.539,12236924484.0,8873080539.0
Cộng,Cộng,Cộng,71.137.398.123,61.872.295.716,71137398123.0,61872295716.0
