row_label_raw,row_label_full,Mã số,Chỉ tiêu,Thuyết minh,Năm nay,Năm trước,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,VI.01,1.947.925.572.912,1.460.426.918.742,,,1947925572912.0,1460426918742.0
02,02,02,2. Các khoản giảm trừ doanh thu,VI.02,64.148.948.744,129.708.154.836,,,64148948744.0,129708154836.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch,,1.883.776.624.168,1.330.718.763.906,,,1883776624168.0,1330718763906.0
11,11,11,4. Giá vốn hàng bán,VI.03,1.671.777.252.169,987.690.802.761,,,1671777252169.0,987690802761.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,211.999.371.999,343.027.961.145,,,211999371999.0,343027961145.0
21,21,21,6. Doanh thu hoạt động tài chính,VI.04,159.235.329.179,8.033.874.730,,,159235329179.0,8033874730.0
22,22,22,7. Chi phí tài chính,VI.05,75.791.150.361,46.581.291.169,,,75791150361.0,46581291169.0
23,23,23,Trong đó: Chi phí lãi vay,,59.883.644.074,42.106.794.983,,,59883644074.0,42106794983.0
24,24,24,8. Chi phí bán hàng,VI.06,27.107.405.942,25.666.923.577,,,27107405942.0,25666923577.0
25,25,25,9. Chi phí quản lý doanh nghiệp,VI.06,71.137.398.123,61.872.295.716,,,71137398123.0,61872295716.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,197.198.746.752,216.941.325.413,,,197198746752.0,216941325413.0
31,31,31,11. Thu nhập khác,VI.07,4.365.069.110,3.188.673.987,,,4365069110.0,3188673987.0
32,32,32,12. Chi phí khác,VI.08,299.878.730,4.789.549.258,,,299878730.0,4789549258.0
40,40,40,13. Lợi nhuận khác,,4.065.190.380,(1.600.875.271),,,4065190380.0,-1600875271.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,201.263.937.132,215.340.450.142,,,201263937132.0,215340450142.0
51,51,51,15. Chi phí thuế TNDN hiện hành,VI.10,18.912.257.777,50.338.250.425,,,18912257777.0,50338250425.0
52,52,52,16. Chi phí thuế TNDN hoãn lại,,,,,,,
60,52 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,182.351.679.355,165.002.199.717,,,182351679355.0,165002199717.0
