row_label_raw,row_label_full,col_0,Năm nay,Nam trước,numeric__Năm nay,numeric__Nam trước
a) Doanh thu,a) Doanh thu,a) Doanh thu,a) Doanh thu,a) Doanh thu,,
Doanh thu cá xuất khẩu,a) Doanh thu > Doanh thu cá xuất khẩu,Doanh thu cá xuất khẩu,85.172.414.482,312.859.716.464,85172414482.0,312859716464.0
Doanh thu bất động sản,a) Doanh thu > Doanh thu bất động sản,Doanh thu bất động sản,462.886.068.946,488.487.076.495,462886068946.0,488487076495.0
Doanh thu cung cấp dịch vụ,a) Doanh thu > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,19.477.149.326,36.949.885.759,19477149326.0,36949885759.0
Doanh thu xây dựng,a) Doanh thu > Doanh thu xây dựng,Doanh thu xây dựng,97.083.409.091,271.559.790.544,97083409091.0,271559790544.0
Doanh thu thương mại,a) Doanh thu > Doanh thu thương mại,Doanh thu thương mại,401.093.466.627,,401093466627.0,
Doanh thu thức ăn cá,a) Doanh thu > Doanh thu thức ăn cá,Doanh thu thức ăn cá,882.154.447.440,350.570.449.480,882154447440.0,350570449480.0
Doanh thu khác,a) Doanh thu > Doanh thu khác,Doanh thu khác,58.617.000,,58617000.0,
Cộng,a) Doanh thu > Cộng,Cộng,1.947.925.572.912,1.460.426.918.742,1947925572912.0,1460426918742.0
