row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Tăng trong kỳ,Giảm trong kỳ,Số cuối kỳ,numeric__Số đầu năm,numeric__Tăng trong kỳ,numeric__Giảm trong kỳ,numeric__Số cuối kỳ
I. Nguyên giá BDS đầu tư cho thuê,I. Nguyên giá BDS đầu tư cho thuê,I. Nguyên giá BDS đầu tư cho thuê,150.656.384.255,24.085.723.637,6.774.939.205,167.967.168.687,150656384255.0,24085723637.0,6774939205.0,167967168687.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,54.760.802.383,,6.774.939.205,47.985.863.178,54760802383.0,,6774939205.0,47985863178.0
- Nhà,- Nhà,- Nhà,95.895.581.872,24.085.723.637,,119.981.305.509,95895581872.0,24085723637.0,,119981305509.0
II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,25.625.763.758,3.582.179.207,,29.207.942.965,25625763758.0,3582179207.0,,29207942965.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,,,,,,,,
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,25.625.763.758,3.582.179.207,,29.207.942.965,25625763758.0,3582179207.0,,29207942965.0
III. Giá trị còn lại,- Quyền sử dụng đất > III. Giá trị còn lại,III. Giá trị còn lại,125.030.620.497,,,138.759.225.722,125030620497.0,,,138759225722.0
- Quyền sử dụng đất,- Quyền sử dụng đất > - Quyền sử dụng đất,- Quyền sử dụng đất,54.760.802.383,,,47.985.863.178,54760802383.0,,,47985863178.0
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,70.269.818.114,,,90.773.362.544,70269818114.0,,,90773362544.0
